Actual LASK1,Actual LASK2,Actual LASK3,Actual LASK4,Predicted LASK1,Predicted LASK2,Predicted LASK3,Predicted LASK4
5220,4489,5016,5109,5203.442095238095,4582.3025,5015.088119047618,5113.170333333333
5236,4197,5033,5112,5218.352857142858,4525.024888888889,5017.173896825397,5110.209904761905
5137,5165,4997,5052,4926.445591269841,5091.045261904761,4993.293119047619,5100.242333333333
4516,5117,5004,5113,4556.371666666667,5097.539678571429,4990.375166666666,5105.469523809523
5188,5068,5004,5100,5192.357333333333,5053.948333333333,4994.444583333333,5100.487833333334
5185,5081,4997,5105,5144.698333333333,5052.487666666667,4993.041666666667,5109.225
5180,5081,4997,5101,5185.225333333333,5078.126547619047,4978.5168293650795,5106.558571428572
5184,5092,5024,4369,5184.694214285714,5079.244833333334,4977.09746031746,4453.337621212121
5201,5108,4420,5141,5192.054923221728,5101.725123997734,4168.515187204565,5143.961623572808
5197,5088,4992,5097,5097.555702380952,5087.805262977107,4990.235582251083,5024.645571428571
5172,5080,4992,5109,4916.070000000001,5089.585944444444,4993.534666666666,5106.4075
5185,5088,4996,4968,5166.5493333333325,5079.157333333334,5003.20186904762,4884.399333333334
5188,5077,4993,5108,5176.7600555555555,5074.5857359307365,4994.656952380952,5102.198181818182
5201,4932,5009,5108,5203.848666666667,4805.2155,5005.075880952383,5110.5522142857135
5184,5081,4992,5097,5178.05338095238,5082.7333333333345,4974.431666666667,5097.67625
5185,5081,4992,5089,5185.945333333334,5078.6125,4992.466666666666,5080.298333333333
5220,4005,4984,5112,5213.280166666666,4353.91,4993.073714285714,5107.241
5180,5069,4992,5097,5129.795031746032,5075.499984126985,4996.625023809524,5105.5777301587295
5197,5088,4989,5105,5195.366333333333,5082.931,4994.591,4914.342738095238
5209,4149,5020,5113,5208.737833333334,4267.426666666666,5012.875999999999,5108.164
5117,4188,4356,5157,5033.994000000001,4374.405833333332,4621.028590909092,5120.6805952380955
5193,5089,5024,4304,5185.809166666667,5092.758333333333,4979.651190476191,4536.889333333333
4749,4933,4864,4929,4631.773519841269,4623.547452380953,4697.106571428571,4840.714500000001
5177,5077,5005,4325,5169.187666666667,4935.168253968254,4839.005,4880.630102564103
5188,5080,5004,4889,5185.917265151515,5082.30175976801,4995.224041847042,4963.727246031745
5212,4272,4968,5101,5202.557761904762,4502.257119047619,4959.153071428571,5102.295571428571
5204,5077,4992,5096,5194.240833333333,5059.918952380953,4955.56238095238,5094.2132142857145
3312,5032,4996,5109,4486.801150793651,5071.082333333334,4993.969416666667,5101.4735
5193,5092,5008,4857,5189.058476190476,5085.594666666667,4999.920666666667,4864.977452380952
5204,5081,4989,5112,5198.874333333333,5075.360416666666,4995.995833333333,5063.011452380952
5197,5089,4997,5100,5190.223333333333,5084.490583333333,4952.629,5078.745714285714
5201,4957,5001,5109,5193.460102092353,4997.63922150072,4998.3821172438675,5104.1279072871575
5185,5088,4996,5109,5181.913436507934,5087.686623015873,4997.4619523809515,5106.690555555555
4969,5088,4993,5097,4878.6130952380945,5083.236476190476,4995.206071428573,5102.248452380952
5192,5080,4996,5096,5078.818,5080.6795357142855,4992.600166666667,5101.123665223664
5197,5085,4996,5109,5093.705,5082.867166666667,4994.266857142858,5102.4525
5189,5081,4997,5105,5183.863164502165,5079.763797619049,4992.392137445888,5104.557606060605
5193,5096,4984,5105,5191.1703333333335,5081.065166666666,4995.70619047619,5073.601333333333
5217,4193,5000,5112,5209.3332619047615,4246.951527777778,5007.011952380953,5107.883666666667
5189,4901,5001,5108,5188.1275,4829.923777777777,5003.72,5102.1435
5193,5085,4989,5068,5195.633333333334,5082.61,4968.932857142858,4964.722
4089,5029,4989,5068,4827.0705,5000.150575757574,4843.3085,5050.804880952381
5205,4488,5009,5113,5202.695,4354.9,4997.734166666666,5107.638333333333
5196,5133,4137,5145,5191.526666666667,5110.907833333334,4215.867976190476,5145.385
5185,5097,4984,5104,5159.194391441892,5086.2995436507945,4890.127444444443,5046.975833333334
5192,5101,4164,5141,5189.2904761904765,5096.414333333333,4268.034666666666,5132.936777777778
5180,5092,4989,5101,5184.236285714285,5087.874964285716,4993.298833333333,5103.202809523809
4496,4437,3745,4224,4576.505805555556,4654.908857142857,4486.645833333333,4507.341318181819
5193,5100,4552,5137,5182.248380952381,5109.61980952381,4257.883761904761,5144.083476190477
5189,5069,4740,5140,5167.740833333333,5082.796666666667,4511.699880952381,5133.5425
5185,5092,5001,5036,5185.216666666667,5088.975,4934.062857142857,4805.543333333333
5196,5069,4997,5112,5035.5911904761915,4925.507666666666,4974.769583333333,5104.255
5192,5000,5005,5108,5193.460102092353,4997.63922150072,4998.3821172438675,5104.1279072871575
5205,4684,5008,5105,5213.096904761905,4327.073666666667,5011.525,5107.824642857143
5176,5088,5033,4028,5182.862227272728,5090.607285714285,5012.685,4228.107
5193,5081,4996,5105,5193.878333333334,5080.605,4972.6285,5102.964404761905
5217,4172,4521,5092,5186.227666666668,4149.34,4515.090833333333,4953.072196969698
5193,5085,4992,5108,5191.966166666667,5087.161805555556,4990.035261904762,5111.451499999999
5181,5081,4996,5101,5181.171666666667,5085.893272727272,4990.639916666667,5111.5886666666665
5192,5100,4817,5113,5196.042,5099.410333333333,4689.26775,5113.909000000001
5197,5113,4029,5244,5060.746111721612,4853.431666666666,4680.657222222222,4963.806476190475
5192,5084,4992,5097,5191.608773809522,5089.413928571428,4976.82180952381,5106.055083333333
5188,5077,4993,5105,5081.0824999999995,5080.747285714286,4994.702535714286,5100.5449285714285
4144,5060,5004,5101,4475.834392857142,5076.943119047619,4998.1760952380955,5108.531154761905
5188,5077,4992,5096,5175.003,5074.877638888889,4948.127023809524,5048.944095238095
5188,5116,4133,5157,5170.138833333333,5121.6672499999995,4567.341559523809,5127.9965
4873,4125,3960,4241,4842.4830833333335,4157.38,4028.2991904761902,4237.0191428571425
5225,4229,4961,5101,5222.156555555556,4150.948753968254,4954.374170634922,5110.034158730159
5201,5092,4821,5117,5188.294,5091.820666666667,4817.182,5097.854
5197,5084,4901,5105,5200.749333333333,5088.88375,4939.846428571428,5100.82
4725,4504,4224,4169,4590.70755952381,4480.162674603174,4290.7618571428575,4474.196
5189,5084,4992,5101,5187.430555555557,5062.265,4989.804142857142,5102.158916666666
5093,4833,4844,4936,5022.6466666666665,4790.881666666667,4776.659166666667,4878.575833333333
5201,5077,5021,4188,5192.562333333333,5083.528249999999,5021.845666666667,4181.204333333333
5200,5081,5017,4565,5193.088,5087.210166666666,5010.654012987014,4669.371833333333
5192,5088,4992,5108,5183.1691666666675,5088.094666666666,4989.003,5114.051416666667
5177,5076,4992,5104,5181.520916666666,5083.517,4994.071666666667,5098.805928571429
5189,5093,4992,5108,5050.715,5073.038,4939.892,5032.892
5184,5057,4989,5100,5184.318571428572,5049.788666666667,4999.969880952381,5101.279047619048
5205,5081,4996,5101,5193.237666666667,5081.348333333333,4991.6875,5090.3820000000005
5196,5077,4989,5097,5181.886095238096,5085.25,4993.0525,5097.867095238095
4228,5093,4996,5109,3877.8657341269845,5080.756380952382,4994.452242063492,5108.2001865079355
3221,5020,5005,5109,3239.2855595238107,4980.008702380952,5002.712904761905,5108.543261904763
5188,5092,5024,4332,5192.414833333332,5084.307166666667,5000.653,4891.085000000001
4117,5100,4997,5112,4602.142603174603,5079.132523809523,4997.239523809523,5107.957023809524
5197,5096,4992,5108,5174.5135,5068.238666666666,4997.611845238095,5099.724404761905
5180,5088,4997,5044,5184.003952380952,5065.9742380952375,5000.596571428571,5088.272916666667
5177,5077,4997,5108,5182.812,5082.483571428572,4996.197238095238,5103.668785714286
5204,5093,4996,5105,5202.1775,5095.56,4992.67,5101.669166666667
5176,5073,5000,5077,5071.762273809524,4988.418452380952,4881.353666666667,4889.48125
5192,5080,4996,5100,5174.36125,5083.395666666667,4968.2697499999995,5084.595
5184,5084,4992,5104,5186.4980000000005,5065.312333333333,4993.894515873017,5102.648547619047
5108,4992,4941,5017,4800.465937590187,4636.644043290043,4439.309488095238,4612.075142857142
5177,5085,4981,5100,5183.839761904762,5085.986000000001,4994.166119047619,5010.053369047619
5201,5081,4997,5104,5174.079833333333,5073.522611111111,4992.993880952381,5097.266666666666
5188,5113,4441,5149,5182.578797619047,5111.594499999999,4370.304499999999,5129.6720000000005
5192,5028,4936,5044,5194.112666666667,5066.486166666667,4968.3438787878795,5050.335
5192,5092,4944,5044,5189.995,5092.343333333333,4945.4775,5045.459999999999
5196,5077,4992,5108,5164.956916361418,5087.09568101343,4993.058431929184,5103.089868131869
4776,5093,5001,5112,5058.539722222222,5084.415392135643,4974.2325833333325,5104.3850079365075
5204,5112,4049,5149,5186.559904761904,5100.044166666666,4624.103559523809,5117.311642857143
5201,5092,4993,5096,5191.012619047619,5077.443484126985,4985.143,5104.84105952381
5204,4809,4992,5108,5194.931999999999,4791.726666666666,4993.101333333334,5103.814666666667
4785,5104,4997,5096,4900.8595000000005,5094.558071428572,4997.9195,5098.336833333333
5172,4992,4940,5112,5099.348333333333,4868.372142857142,4768.342666666666,5117.61
5188,5073,5004,5105,5172.155237179487,5062.879166666667,4993.344833333333,5107.640666666666
5205,4604,4981,5097,5209.678833333333,4661.823333333333,4992.7406666666675,5104.709595238095
5192,5081,4992,5109,5082.170619047619,5077.094166666666,4991.2720714285715,5109.641666666666
5197,5085,5017,4220,5188.462833333333,5016.3561666666665,4913.445500000001,4899.866619047619
5184,5097,5013,4728,5185.682,5093.86,4996.16,4712.65
5196,5100,4961,4324,5189.626833333333,5075.257,4722.477833333333,4668.263666666667
5197,5080,4992,5097,5192.075333333333,5082.222333333333,4992.571666666667,5094.779333333334
5184,5096,5029,4120,5184.1275000000005,5091.954,5006.792333333334,4310.920000000001
5196,4752,4980,5101,5192.857166666667,4637.496666666666,4988.2435000000005,5101.996666666667
5180,5076,4992,5096,5177.8,5084.002166666666,4996.146000000001,5109.633666666666
5193,5081,4989,5089,4908.187,4977.368952380952,4936.813,4909.236873015872
5056,5100,4996,5100,4938.586408730159,5092.613226190477,4997.855853174604,5096.686773809524
5196,5096,4072,5145,5197.3375000000015,5100.291607142859,4101.51392857143,5150.415714285714
5185,5092,4992,5108,5189.420325396825,5080.9638015873015,4990.228801587301,5099.016047619049
5165,5085,4988,5084,5162.399714285713,5088.781571428571,4995.312333333332,5096.939
5041,4165,4772,5096,4908.45857142857,4177.098500000001,4756.963619047619,5093.038166666667
4920,4237,4640,5101,4990.758833333333,4233.157,4392.1765000000005,5127.94
5185,5096,4172,5105,5186.934166666667,5098.9187142857145,4373.241666666667,4973.96375
5189,5084,4996,5097,5188.866666666668,5086.7908333333335,4978.831348484849,4981.738952380952
5189,5084,4980,5097,5194.45,5083.513333333333,4930.607500000001,5093.569666666666
5196,5085,4993,5101,5185.778100649351,5082.535634920635,4905.929878631032,5047.064464285714
4400,4820,4889,5020,4914.248333333333,4917.716666666667,4896.843333333333,5014.411499999999
5184,5085,5001,5105,5087.764047619048,5082.117357142857,4989.0779999999995,5093.350309523809
5216,4217,5025,5141,5210.664829365078,4235.856996031746,5023.746067460317,5109.357666666667
5188,5077,5001,5101,5189.156666666667,5084.631666666667,4993.460555555555,5053.675238095238
5189,5093,4068,5156,5186.077857142856,5101.7375,4158.657619047619,5128.936190476191
5184,5089,4673,5116,5180.82625,5090.365857142857,4916.555023809524,5094.553809523809
5192,4668,5009,5105,5149.42138095238,4588.015845238096,5010.228023809524,5106.693619047619
5176,5092,5024,4361,5187.148166666666,5095.976547619048,5011.330440476191,4492.983476190476
5185,5044,4992,5100,5187.702976190476,5032.2450238095225,4993.352000000001,5101.0875873015875
5197,5096,4992,5084,4993.22,4833.93,4859.6125,4995.74125
5188,5077,4993,5105,5187.715333333334,5085.242027777778,4993.659952380953,5057.052833333333
5185,5092,4992,5000,5124.101333333333,5090.883333333333,4914.436666666667,5036.251136363637
5193,5084,4885,5108,5187.488222222221,5095.365051587302,4443.7945,5099.058333333333
5189,5080,4993,5093,5195.201158411034,5089.189938533688,4992.757028305027,5107.786666930288
5197,5085,4997,5017,5085.2716666666665,5082.77525,4956.0905,4990.156500000001
5188,5033,4973,5100,5186.1294761904755,5045.780428571429,4988.842190476192,5093.976952380953
5184,5081,4968,5105,5171.382115079364,5086.389111111111,4989.213785714285,5084.686611111112
4512,4045,3805,4264,4456.59,4072.7953333333335,3878.369880952381,4376.08
5192,5088,4997,5092,5189.164833333332,5054.494738095239,4970.874878205128,4962.935916666666
5185,5076,4993,5105,5150.045,5083.744333333333,4996.017833333333,5105.72
5189,5085,5000,5100,5032.2477499999995,5085.2508333333335,4993.771649184149,5085.111642857142
4709,4341,4341,4789,4538.3966666666665,4345.065999999999,4420.924166666666,4735.507583333334
5184,5077,4989,5045,4965.191119047619,5087.118023809524,5001.904642857143,4959.339666666668
5189,5088,4993,5109,5183.873547619047,5081.3410476190475,4992.214976190474,5101.551935897435
5193,5080,5008,4613,5187.388173520924,5083.761567821069,4991.684051587301,4868.931493145745
5197,5089,5004,5108,5154.88225,5088.588825396826,4991.465769230769,5109.901666666667
5185,5100,4145,5149,5192.054923221728,5101.725123997734,4168.515187204565,5143.961623572808
5232,3877,4969,5105,5212.5763809523805,4360.784166666667,4978.672547619047,5105.6396428571425
5197,5073,5000,5101,5188.8705,5088.904928571428,4982.605,5100.814166666667
5189,5080,4992,5105,5187.971666666667,5082.7925,4990.71,5078.5325
5193,5068,4996,5104,5182.104785714287,5019.169333333333,4983.387666666667,5103.907833333333
5169,5081,5020,4365,5116.18375,4873.0053333333335,4554.7981666666665,4776.4125
5180,5077,5000,5100,5179.5233333333335,5083.886833333334,4994.275166666666,5102.976777777778
5197,5108,4061,5148,5196.083309523809,5096.641666666666,4302.045166666667,5129.4525952380955
4904,4957,4933,4992,4999.584738095238,4932.188,4930.155166666667,5021.7525
5188,5081,4992,5101,5173.943226190477,5086.414476190475,4977.535035714286,5098.982880952381
5193,5084,4985,5101,5184.026226190476,5089.268899393091,4951.977986928105,5009.764880952381
5184,5080,4996,5116,5182.199882478633,5081.868701298701,4993.92819114219,5105.012484848485
5189,4960,4996,5101,5198.187500000001,4771.696666666667,5008.944190476191,5105.757333333333
5181,5092,4997,5101,5182.969714285715,5094.674611111111,4995.920476190477,5110.6595
5196,5089,4989,5100,5120.710166666667,5078.714,4987.8654166666665,5098.314833333334
5181,5077,4996,5104,5182.82225,5081.725166666667,4994.227821428572,5100.022666666667
5184,5088,5004,5100,5187.43315079365,5081.677833333334,4994.838500000001,5029.965166666667
5185,5077,4928,5100,5140.001116300366,5059.280681818182,4954.373833333334,5027.1265
5189,5089,4993,5101,5190.124952380952,5081.991142857143,4979.802476190475,5092.055142857143
5076,5065,4993,5105,5129.795031746032,5075.499984126985,4996.625023809524,5105.5777301587295
5180,5084,4985,5105,5178.9412207514715,5084.753317987569,4992.93266233766,5103.9249990564995
5185,5077,4992,5096,5167.290749999998,5081.788333333334,4962.926333333333,5087.533916666668
4013,5116,5008,5117,4476.408333333333,5113.19,4965.401714285716,5111.1494999999995
5184,5084,4985,5093,5186.7295476190475,5082.599333333333,4980.141190476191,5100.914547619047
4608,5112,5000,5109,4837.673928571428,5098.709047619047,4998.854285714286,5096.46969047619
4285,5112,5000,5104,4190.773666666667,5089.343333333334,4998.735499999999,5107.033666666667
5216,4181,4996,5108,5226.31,4216.804666666667,4996.861666666667,5110.542152777777
5188,5081,5013,4228,5105.211333333333,5078.83875,4928.92,4466.1145
5188,5085,5001,4940,5187.388173520924,5083.761567821069,4991.684051587301,4868.931493145745
5180,5085,4988,5108,5188.341388888888,5081.950750000001,4987.202333333334,5084.6497900432905
5193,5081,5024,4344,5181.953181818181,5084.957404761904,4989.271071428571,4908.860797979799
5184,5096,4992,5108,5173.471333333332,5050.530984126985,4993.836380952382,5106.539166666667
5196,5104,4117,5149,5018.566904761904,5085.342666666666,4583.1745,5117.072666666667
5145,5152,4969,5073,5165.841647186147,5088.912916666666,4995.575250000001,5016.105666666666
5192,5088,4993,4997,5192.952666666667,5087.683333333333,4994.9766666666665,4978.323111111112
4833,4137,4876,5117,4724.591666666667,4194.268571428572,4908.14,5089.6
5184,5084,4989,5096,5158.363333333334,5080.010666666666,4993.085000000001,5101.4946666666665
5217,4032,4992,5105,5160.3240000000005,4154.214714285714,4967.4077976190465,5106.589666666667
5209,4692,5004,5113,5220.845208333334,4539.041952380951,5019.184015873016,5110.92365079365
5188,5085,5000,5109,5181.342166666666,5082.070671633921,4993.789023809524,5104.5171691919195
5185,5081,4996,5105,5184.394208430461,5085.550709734711,4989.403618131869,5105.087404928406
3616,5108,4997,5105,4195.036666666666,5110.46238095238,4995.090393939393,5108.710000000001
5193,4953,5009,5112,5197.904888888888,4662.711166666666,4993.972333333334,5106.143333333333
5200,5093,5025,4216,5188.5830000000005,5064.029168498168,4959.6170833333335,5031.065690476191
4604,5093,4996,5112,3880.9846666666654,5089.18880952381,4958.274055555556,5103.59343939394
3352,4768,5004,5077,4771.599678571429,4982.118726190476,4978.939166666666,5071.466301587301
4529,5064,5017,5117,3830.136404761905,5055.453750000001,4761.943833333333,5113.367333333334
5208,5109,4113,5137,5198.845,5107.985873015872,4197.433545454545,5140.058333333333
5185,5097,4248,5144,5187.60269047619,5091.015444444445,4884.36925,4983.470166666667
5193,5089,4988,5097,5185.4505238095235,5085.025666666667,4992.161476190476,5103.481666666667
5180,5060,4992,5109,5188.283,4980.166666666666,4992.829000000001,5101.451666666667
5189,5080,4992,5105,5174.281666666666,5085.476412698413,4995.925,4980.481825396825
4589,4929,5009,5108,4897.223,4965.986428571428,5001.185904761905,5103.701809523809
5192,5053,4984,5065,4745.031317460318,4925.250507936508,4902.017277777778,4739.57558946609
5181,5089,5028,4596,5183.916023809524,5004.35507142857,5002.587357142857,5084.551666666667
5212,4224,5020,5108,5205.09,4431.507166666666,4996.325333333333,5108.3885
5201,5088,4992,4997,5085.2716666666665,5082.77525,4956.0905,4990.156500000001
5200,5097,4813,4369,5199.589166666667,5101.510833333334,4758.28,4383.128333333334
5200,5089,5024,4176,5192.121968253968,5079.189666666667,4958.496321428571,4937.0756666666675
3008,4169,4072,4216,3371.129166666667,4319.63625,4321.063166666667,4434.379333333333
5196,5081,4992,5081,4439.520142857144,5003.5125,4965.785238095238,4833.442976190476
5181,5081,4992,5100,5152.108500000001,5085.250800865801,4998.0675,5097.879238095238
5197,5089,4749,5108,5193.512666666666,5085.511166666666,4777.624666666667,5102.591
5108,4685,4709,4660,4672.755880952381,4252.583333333333,4176.749,4334.086666666667
4812,5093,5001,5112,4421.0945,5093.652833333334,4980.519761904762,5111.396333333334
5196,5112,4533,5137,5192.207380952381,5108.9925,4334.164285714286,5059.345166666666
5181,5089,5032,4032,5181.9345,5083.635333333334,4995.19,4264.63
5188,5033,4996,5096,5188.638071428573,5025.909642857143,4995.359547619047,5098.350571428571
5172,5081,4993,5109,5182.442333333333,5069.401666666668,4995.4445000000005,5105.0996904761905
5157,5020,4964,5048,5094.737753968254,4949.651333333333,4802.210912698412,4947.229666666667
5188,5065,4988,5092,5151.736355921856,5083.573344322344,4944.02694047619,5000.932099206349
5185,5080,4997,5104,5183.314666666667,5084.755,4995.763928571429,5102.592166666666
5196,5084,4997,5108,5186.121,5085.071217171718,4978.197499999999,5103.584
5189,5080,4989,5112,5133.384055555555,5084.61188888889,4982.364666666666,5102.596439393939
4980,5088,4993,5149,5107.968619047619,5082.114190476191,4995.13480952381,5082.07875
5181,5081,4997,5109,5167.398428571429,5090.182000000001,4992.534642857143,5095.196999999998
5192,5112,3968,5145,5197.181380952381,5105.011333333334,4526.826690476191,5128.348500000001
5189,4984,5005,5109,5192.788333333334,4955.756666666666,4999.8516666666665,5104.068333333334
5201,5101,4145,5141,5191.713333333333,5090.397611111111,4389.213333333334,5129.199238095239
5193,5081,4996,5104,5189.771063492064,5083.616380952381,4992.393347402598,5099.279535714286
5193,5084,4992,5100,5192.589166666667,5086.8533333333335,4987.821666666667,5089.408333333334
5172,5080,4993,5093,5186.9141666666665,5080.734166666667,4981.059357142857,5021.557380952381
5181,5085,4968,5096,5158.585166666667,5082.464444444444,4510.86880952381,5097.433333333333
5197,5084,5021,4209,5194.436158730159,5047.5355,4975.149166666667,4967.952166666667
5161,5092,4997,5097,4940.76896969697,5089.0275,4985.361666666667,5103.920166666666
5180,5072,4997,5096,5172.036,5064.394,4982.589333333333,5093.0371428571425
5192,5085,5013,4272,5195.300666666666,5085.767833333334,5015.5,4275.786666666667
5220,4065,4992,5116,5217.231363636364,4168.876666666666,4985.721333333333,5113.166666666667
5185,5069,4989,5097,5181.729119047619,5087.099893939394,4993.004147186148,5038.359238095238
5176,5088,5005,5092,5186.003,5089.771095238096,4961.563095238094,5102.476500000001
5188,5093,5016,4276,5193.121666666667,5084.378333333333,5014.055,4503.5745
5185,5088,4993,5097,5186.5419999999995,5072.1016666666665,4976.700833333333,5087.923333333334
5133,4940,4852,4316,5139.4608333333335,4844.215,4669.727166666667,4517.676238095238
5196,5080,4992,5052,5191.5403333333325,5082.868833333333,4968.489833333333,4943.573833333333
5173,5080,4996,5072,5171.315333333333,5085.3966666666665,4992.443333333334,5083.086666666667
4872,5092,4997,5104,4335.09,5088.679333333333,4996.770333333333,5111.3419523809525
5196,5077,4933,5085,5183.382142857143,5078.147777777777,4737.923333333333,5046.48
5185,5077,4993,5072,5160.129809523809,5081.4440476190475,4981.813000000001,5053.408333333333
5189,5089,4924,5088,5187.584,5100.531642857142,4263.08925,5130.049654761906
5200,5088,5001,5108,5196.252803030304,5084.448,4988.013166666667,4986.664928571428
5196,4877,4981,5100,5183.0415,5034.4965,4982.9577500000005,4971.080595238095
5196,5088,4984,5101,5194.182,5085.055,4915.838000000001,5104.963214285714
5041,5060,5001,5101,5088.165392857142,5068.608892857142,4997.971892857143,5097.9293809523815
5185,5088,5013,4284,5189.450385281385,5088.158867965367,5022.616273448774,4382.752619047618
5188,5108,4160,5141,5189.458726190476,5096.330000000001,4367.4636666666665,5139.837333333334
5184,5089,5025,4345,5151.052,5090.112666666666,4989.951666666666,4711.892083333334
5213,4349,5029,5105,5205.2181190476185,4420.005869047618,5021.713865079365,5112.677166666666
4985,5101,4996,5108,4952.948333333333,5095.826,4993.735,5102.820333333333
5192,5092,4404,5116,5194.212,5086.113333333333,4360.0775,5123.848
5188,5092,4992,5112,5154.9804022366525,5086.743143578644,4992.727036075035,5098.395277056278
5221,4561,5004,5112,5212.900642857143,4501.785833333333,4999.966666666666,5106.16444949495
5184,5064,4992,5109,5178.125928571428,5068.216119047619,4994.049500000001,5103.233097402596
5204,4984,4992,5104,5163.57,4883.228,4987.157999999999,5096.261547619048
5188,5084,4992,5113,5185.468314907314,5088.629221139972,4994.187788877789,5104.3053603896105
5189,5081,4997,5097,5161.054,5082.695468253968,4981.741194444444,5100.4365
5169,4145,4988,5113,5212.601833333333,4117.73,4993.823666666666,5132.696666666667
5184,5092,5005,5069,5180.8975,5087.0495,4993.9525,5059.2
5200,4913,4993,5104,5206.058714285714,4732.60261904762,5000.145333333334,5104.65
5233,4337,5012,5096,5223.019035714286,4350.289964285715,5010.4544642857145,5110.34775
5193,5049,4968,5088,5160.946500000001,5028.396500000002,4960.962,5079.556500000001
5197,5113,4141,5157,5190.941666666667,5103.4225,4463.934107142856,5072.749023809524
5188,5109,4065,5153,5198.265,5095.815833333334,4310.866666666667,5137.74
5169,5077,4993,5104,5166.593190476191,5063.34,4994.54,5100.818333333333
5192,5081,4988,5108,5181.572416666667,5085.194,4995.55518939394,5101.391666666666
5193,5084,4952,4569,5197.868333333333,5084.567380952381,5000.095,4752.8365
5192,5084,5005,5093,5189.757071428572,5080.85355952381,4991.26525,5103.905142857143
5153,5049,4960,5056,4911.835666666667,4865.5391666666665,4729.49,4978.737499999999
5188,5080,4993,5093,5187.978285714286,5091.096111111111,4880.1865,5053.253857142857
5200,5089,4997,5101,5153.658547619047,5086.578988095239,4988.042388888888,5107.759345238094
5193,5085,4996,5092,5192.995999999999,5083.965523809524,4995.241619047619,5044.221
3705,3417,3904,4308,4713.136333333333,4006.0407619047623,4709.3435238095235,4642.545142857143
5188,5157,4733,4356,5188.568345238094,5094.223178571428,4796.014416666667,4383.387773809523
5189,5089,5020,4293,5187.543,5091.155333333334,5001.320250000001,4703.702666666666
5165,5073,4992,5052,4705.338583333333,4846.832555555555,4746.055853174603,4892.183718253968
5177,5077,4997,5093,5183.402201104452,5080.141968919969,4992.2547125097135,5101.060307192806
5180,5064,4996,5096,5182.91253968254,5012.550337662337,4998.414277777777,5102.044642857143
3196,4940,5012,5104,3239.2855595238107,4980.008702380952,5002.712904761905,5108.543261904763
5201,5080,5008,4905,5194.6033333333335,5080.8768452380955,5000.480277777778,4934.725
5205,5084,4997,5112,5003.740666666666,5037.533214285715,4995.622575757576,5108.978928571429
5200,5092,4948,5100,5189.948333333333,5091.478666666667,4958.640166666666,5106.685190476192
5208,4184,4969,5116,5205.083833333333,4345.099861111111,4984.043333333333,5108.484345238096
5220,4189,4996,5109,5224.337666666666,4469.0233333333335,4994.5008333333335,5108.4383333333335
5201,5085,5001,5109,5082.589666666667,5084.633333333334,4994.410500000001,5102.820976190475
5064,4509,4513,4916,5124.208361111112,4682.821408730158,4694.897662698412,4999.548607142857
5197,5089,5012,4765,5191.38353968254,5071.701380952381,4941.418404761906,4636.893142857143
5193,4992,4997,5108,5188.668333333333,4993.6365000000005,4986.047611111111,5107.0625
5204,4873,5000,5104,5194.621428571429,4977.17207936508,4996.497805194805,5101.637123737375
5193,5109,4089,5144,5176.701,5091.703333333333,4448.745333333333,5121.204999999999
5204,5088,4992,5109,5198.880666666667,5078.44,4987.532999999999,5101.302
4992,5069,4980,5072,4995.936000000001,5040.897511904762,4983.45579004329,5074.9451071428575
5184,5073,5000,5105,5183.506857142857,5082.162333333334,4989.0723333333335,5100.86719047619
5200,5100,4137,5144,5194.779642857143,5102.26,4262.719,5103.107166666667
5180,5081,4993,5105,5177.8,5084.002166666666,4996.146000000001,5109.633666666666
5192,5097,4124,5117,5102.960666666667,5087.358452380953,4775.262857142858,5084.823712121212
5165,5081,4992,5104,5186.11188888889,5084.523924603174,4995.534333333333,5102.865825396826
5181,5092,4172,5140,5189.419293650793,5085.859333333334,4678.331476190476,5109.826571428572
5165,5084,5004,5097,5140.768595238095,5084.925238095238,4992.839,5102.222694444445
5189,5105,4053,5140,5195.949436507936,5101.696071428571,4057.54834920635,5130.8537658730165
5197,5084,4993,5104,5188.918273809523,5080.596869047618,4995.1391230158715,5102.562186507936
3977,4789,4773,4208,4004.0870317460312,4784.469115079364,4758.4741706349205,4208.455305555556
5193,5084,4989,5096,5186.9789404761905,5080.786404761905,4995.03336904762,5102.040333333333
5188,5081,4989,5093,5189.612047619048,5083.795714285714,4964.048500000001,5064.726333333334
5189,5084,4992,5105,5181.487666666667,5076.262,4996.590333333334,5101.246
5188,5088,4993,5097,5196.886142857143,5086.891238095238,4985.56480952381,5098.283166666666
5176,5080,4993,5097,5182.326690476191,5082.5175,4959.967055555555,5073.711452380952
5185,5072,4989,5096,5190.557333333334,5067.447619047618,4992.24138888889,5094.211428571429
5189,5085,4977,5100,5185.045916666668,5080.547947330448,4984.744615079364,5101.281071428571
4229,5096,5004,5117,5009.925416666666,5090.3825,4994.164833333333,5101.620095238095
5193,5088,5017,4581,5192.87825,5091.303333333333,4906.590666666667,4448.084785714285
5193,5081,4760,5109,5179.774416666666,5085.513333333333,4854.609404761905,4958.622083333333
5180,5081,4993,5021,5181.535277777777,5087.759055555555,4996.409944444445,5051.199246031748
5192,5092,5009,5032,5185.295253968254,5085.483619047618,5005.85475,5008.522095238095
5196,5073,4992,5108,5169.6636969696965,5071.607738095238,4989.965833333333,5107.913166666667
5184,5081,4992,5105,4808.318666666666,5092.1658333333335,4935.291047619047,5103.179563492064
