Actual LASK1,Actual LASK2,Actual LASK3,Actual LASK4,Predicted LASK1,Predicted LASK2,Predicted LASK3,Predicted LASK4
4605,5057,5001,5101,4047.7866666666664,5057.346666666667,4997.727500000001,5100.584833333333
5193,5097,5000,4137,5193.877976190476,5083.1055,5005.3225,4274.9293333333335
5192,5069,4988,5089,5186.240333333334,5077.244999999999,4991.875,5091.556333333334
5192,5089,5016,4201,5196.6185,5082.0975,5017.8755,4268.419655844155
5176,5084,4992,5100,5180.645,5079.498611111111,4992.386380952381,5098.920166666667
5201,5104,4036,5133,5194.298166666667,5097.861333333333,4212.001333333333,5119.275833333332
5184,5069,4988,5100,5175.1073333333325,5077.683333333333,4989.231333333333,5097.611000000001
5060,4533,4093,4793,4947.044761904762,4430.187142857143,4134.666166666666,4566.580928571429
5173,5016,5004,5112,5197.421333333335,4809.448023809524,4997.280833333333,4983.091666666667
4924,5100,4997,5100,4630.496153846154,5078.096333333334,4996.0143333333335,5099.985583333333
5180,5080,4988,5092,5179.173333333333,5047.787666666667,4951.619738095238,5095.819666666667
3156,4508,5017,5092,3650.5854999999997,4646.268416666667,5001.2916904761905,5095.695666666667
5185,4188,4961,5100,5192.69,4197.99,4964.79,5074.86
5181,5080,4992,5092,5182.534333333333,5079.315805194805,4985.219899267399,5097.512400793651
5189,5021,5001,5100,5205.840976190476,4739.209373015873,5005.225174603174,5100.924309523809
5196,5081,4984,5096,5180.8195000000005,5079.552277777778,4950.483333333334,5096.852833333333
4005,4993,5000,5112,4371.9558809523805,5057.143833333333,4997.764333333334,5099.714666666667
5188,5096,4021,5133,5191.7148333333325,5091.324833333333,4676.380428571429,5113.163166666666
5189,4928,4997,5101,5187.125047619048,4924.886666666667,4993.610785714286,5061.622
5189,5069,4992,5096,5192.827000000001,5041.6359999999995,4992.811,5098.275
5176,5081,4992,5101,5185.569333333333,5074.894166666666,4992.1466666666665,5098.0723333333335
5201,5069,4992,4957,5199.0604523809525,5069.900833333334,4997.546666666667,4923.155833333334
5181,4965,4993,5104,5183.30619047619,4997.045238095238,5000.473714285714,5093.697619047619
5184,5084,4993,4960,5142.184666666666,5015.758499999999,4939.302000000001,4569.755
5165,5089,5021,4457,5184.42694047619,5071.799499999999,4999.897666666667,4949.933976190476
5192,5073,4988,5097,5194.179523809524,5080.8675,4901.846666666666,5100.105833333334
5188,5072,4988,5096,5192.320500000001,5080.028253968255,4974.589,5095.961488095239
5196,5097,4140,5117,5195.596547619048,5098.143,4162.854083333334,5134.45
5193,5092,5008,4361,5192.289023809524,5086.308833333333,4808.3285000000005,4507.795416666667
5185,5072,4992,5108,5184.692916666667,5079.563444444445,4990.372833333333,4975.373380952381
5181,5081,5009,4193,5182.0072222222225,5068.531436507938,5007.216301587301,4274.0613095238095
5148,5084,4993,5096,5128.486001082251,5070.428166666667,4992.966666666667,5091.192654761905
5180,5076,4992,5096,5180.793095238096,5076.6845,4992.6475,5027.7311666666665
5197,5076,4981,5093,5190.098055555556,5073.203333333334,4943.1585,5104.429075369076
5157,5084,4989,5093,5082.03580952381,5034.376714285714,4994.363404761904,5100.457666666666
5229,4072,4981,5108,5212.021,4193.534404761905,4988.958,5103.8256666666675
5049,5088,4993,5109,4931.624734487736,5084.8150970418465,4990.400676767677,5095.985324675326
5188,5081,4989,5044,5184.425,5066.439999999999,4990.52,5006.747857142856
5068,5084,4993,5092,4380.806571428571,5066.119023809524,4998.485500000001,5099.663595238095
5188,5077,4781,5112,5192.362714285714,5081.457833333334,4759.283738095238,5108.227166666667
5189,4977,4993,5108,5187.002,5006.680619047619,4995.7195,5100.135833333333
5197,5081,5025,4152,5191.207333333334,5082.4185,5008.114833333333,4706.254999999999
4716,4233,4884,5029,4591.603,4203.105666666666,4680.407666666667,4985.902333333333
5193,5088,4124,5145,5192.310333333333,5090.5375,4253.79,5104.853999999999
5188,5088,5008,5084,5190.9775,5079.2715,4996.8565,5008.351500000001
5193,5088,4968,5061,5193.233333333334,5089.998226190476,4928.306666666667,5037.763333333333
5160,5084,4957,5088,5178.1575,5080.4995,4990.31,5097.66
5188,4184,4953,5112,5192.69,4197.99,4964.79,5074.86
5180,5084,4984,5096,5180.952333333334,5079.336666666666,4990.866333333333,5087.364166666666
5100,5085,4992,5096,5184.173448412698,5077.4795,4994.319166666666,5067.3586428571425
4525,5061,4992,5108,4616.502,5039.593666666667,4994.4366666666665,5093.1755
5048,5080,4997,5096,4713.5,5040.704285714286,4987.951666666667,5101.708166666666
5137,4993,4909,5004,5091.791666666667,4586.539666666667,4922.168,4938.375
5180,5073,4992,5096,5185.743916666666,5077.227404761905,4991.668595238095,5097.03
3357,5044,5016,5109,4235.735952380952,5071.1305,4999.341071428571,5098.77869047619
5173,5084,4993,5108,5181.13,5080.862833333334,4991.27,5098.392738095238
3456,5060,4993,5104,3528.2636666666663,4896.184071428572,5004.252357142857,5103.1005000000005
5193,5080,4992,5104,5187.457936507937,5080.4496071428575,4993.2339999999995,5090.996083333333
5188,5080,4985,5088,5182.436559523809,5077.352047619047,4985.193928571429,5095.660738095237
5189,4952,4992,5101,5188.821833333333,4974.2075,4996.2267045454555,5078.274166666666
5197,5104,4172,5109,5193.901250000001,5092.26992857143,4367.623502164502,5114.1151493506495
5185,5088,5012,4032,5186.776666666668,5081.971666666666,5000.018595238095,4231.93
4972,5089,4992,5096,4778.290666666666,5081.6145,4997.128095238095,5102.9025
5200,5081,4997,4964,5191.470333333334,5083.508250000001,4994.011752164502,4937.906452380953
5172,5049,4977,5052,5182.009857142857,4984.2091666666665,4965.633952380953,5096.37325
5173,5080,4992,5104,5184.996499999999,4946.8495,4992.626031746032,5081.764452380952
3408,4965,5005,5117,3459.9266666666667,4912.972976190476,4992.726666666667,5085.687916666666
5177,5076,4985,5093,5164.99,5072.263333333333,4990.132666666666,5095.040452380952
3693,4008,4325,5112,3846.362,4276.71,4690.105757575758,5105.673333333333
5192,5105,4057,5140,5194.054309523809,5096.286666666667,4368.975952380953,5102.8279999999995
3956,5057,4996,5100,3963.6905952380953,5057.030892857143,4993.752142857143,5100.020178571429
5201,4933,4988,5104,5194.797463980465,4977.606704212454,4990.513106837607,5102.0388040293055
5197,5085,4992,5108,5188.608,5075.940666666666,4936.224833333334,5094.421666666666
5217,4181,4992,5105,5214.43,4198.866666666666,5011.5425,5083.293
5176,5073,5005,5092,5179.835,5034.760833333333,4989.76,5097.745083333333
5196,5072,4988,5060,5194.232202380953,5079.950428571428,4995.697452380953,5002.050499999999
5189,5045,4996,5100,5181.128333333333,5044.323166666666,4961.143476190476,5095.68
5200,5081,4924,5072,5197.627166666666,5082.671666666667,4750.213500000001,5082.1651111111105
5185,5105,4136,5136,5184.436333333334,5082.211,4345.905833333333,5127.992
5201,4777,4996,5113,5193.408666666667,4873.4095,4997.567666666666,5107.255
5065,5077,4984,5097,5096.859,5074.618333333333,4993.11,5054.1275
5000,5081,4993,5097,4827.078833333333,5069.008,4993.8575,5099.686888888889
5197,5080,5017,4149,5193.102408008659,5082.940833333333,5011.886904761905,4447.489738095239
5217,4184,5012,5085,5216.378666666667,4247.164222222222,5004.480833333334,4918.302619047619
5188,5093,4052,5140,5184.015166666665,5086.408666666666,4495.113333333333,5119.881190476191
5184,5085,5004,4632,5090.340833333333,5064.621428571429,4999.056166666666,4918.9868333333325
5192,5073,5032,5032,5191.525833333333,5077.288333333334,4984.881666666667,5091.954333333333
5185,5076,4992,5089,5191.094571428571,5077.217134920634,4989.081523809525,5099.529634920633
5201,5077,5005,4820,5198.321666666667,5082.252142857143,5020.241666666666,4271.422976190475
3925,5088,5004,5108,4129.539999999999,5072.705,4998.46,5100.290714285714
5184,5080,4992,5093,5119.095,5034.345,4983.9400000000005,5061.669166666667
5168,5065,4989,5092,5188.126000000001,5078.676559523809,4993.902076923077,5014.889047619048
5185,5081,4996,5089,5182.58,5078.826666666666,4991.56,5097.888333333333
5188,5080,5017,4256,5201.7125,4988.4175,5011.7666666666655,4352.663333333333
5213,4468,5013,5097,5210.435,4344.816,4941.295000000001,4986.225
5109,5080,4992,5104,5139.494857142858,5078.2077500000005,4992.967000000001,5097.8304761904765
5185,5069,4988,5100,5179.865,5080.42,4992.153333333333,5099.391666666666
5196,5092,4992,5092,5191.559523809524,5084.140547619048,4992.5070000000005,5068.110428571429
5184,5084,4992,5097,5181.065666666666,5068.123666666666,4989.877,5098.854488095239
5149,5109,4957,5093,5187.679166666667,5077.5425000000005,4989.667333333334,5086.947833333334
5165,5021,4985,5112,5141.980166666667,4778.606083333333,4969.6885,5093.930666666666
3344,5052,5000,5105,3509.4058333333332,5058.079000000001,5000.008333333334,5099.990519841271
5189,5105,4196,5141,5196.089,5100.7970000000005,4210.077666666667,5127.343
5177,5077,5000,4873,5189.432452380953,5065.2136666666665,4995.084833333334,5096.458642857142
5192,5053,4992,5100,5179.0910952380955,5048.160833333333,4991.834555555556,5097.986909090909
5193,5077,5017,4208,5191.404583333333,5079.5125,5020.3175,4254.600333333333
5185,5084,4989,5053,5166.723880952381,5077.869416666666,4997.5752142857145,4967.100785714286
5196,5081,4992,5097,5192.648375,5078.812363636363,4986.488333333333,5092.913500000001
5188,5077,5024,4177,5191.839,5086.371916666667,5015.727777777777,4490.090999999999
5197,5084,5012,4449,5191.628,5085.030833333334,5007.248333333333,4304.801333333333
5188,5072,4921,5093,5194.794821428572,5082.784833333333,4811.044619047619,5100.7136666666665
5209,5008,4028,5052,5200.825833333333,5023.244119047619,4138.798238095238,5026.470642857143
3192,4973,5012,5101,3633.0337499999996,4970.735512820513,5004.265,5100.672333333333
5177,5073,4984,5097,5183.115595238095,5079.676666666667,4989.425714285714,5096.977
5200,4992,4992,5100,5194.064333333334,4626.856666666667,5007.6785,5106.401666666667
5180,5076,4992,5097,5182.047500000001,5081.2155,4992.838333333334,5096.746166666667
5181,4941,5005,5101,5174.272928571428,5041.023904761905,4991.109642857142,5093.884071428572
5193,5088,5025,4193,5193.102500000001,5088.036666666667,5019.272166666667,4317.6
5224,4216,4960,5104,5098.655999999999,4296.148833333333,4966.8296666666665,5103.922333333333
5200,4913,4913,5101,5193.958333333334,4944.833333333333,4919.6866666666665,5102.67380952381
5189,5077,5008,4752,5197.357166666666,5078.393166666666,5009.049166666666,4740.595333333334
5208,5077,5024,4148,5203.099,5083.418333333333,5004.035,4262.23
5201,5084,4984,5089,5186.729,5079.961428571429,4990.153722222222,5094.503476190476
5184,5076,4984,5093,5181.621333333333,5077.55,4988.6685,5096.517333333333
5188,5088,4993,5100,5182.8595000000005,5058.069,4990.480666666666,5097.622666666666
5189,5093,5020,4460,5199.714,5082.183,5007.266,4692.580333333333
4213,5081,4997,5101,3877.5559999999996,5076.2155,4995.534476190476,5102.631833333334
5185,5081,4992,5097,5163.925,5069.931666666667,4987.949666666666,5082.538333333334
5172,5056,4985,5100,5181.3398809523815,5060.647690476191,4991.6612857142845,5093.637595238095
5205,5076,4996,5085,5198.435666666667,5079.342333333332,4990.75,5061.486666666667
5184,5097,4416,5109,5190.326166666667,5084.1033333333335,4649.369555555556,5106.988333333333
5181,5021,4996,5101,5194.797463980465,4977.606704212454,4990.513106837607,5102.0388040293055
5177,5076,4973,5068,5190.645833333333,4924.165,4938.383333333334,5000.492857142857
5193,4764,4997,5100,5196.297416666666,4869.4125,5001.396222222223,5095.2494090909095
5193,5088,4969,5100,5195.394785714286,5080.721833333332,4960.487333333334,5094.689738095239
5188,5073,4992,5085,5187.53794047619,5078.941190476191,4992.785833333333,5090.911309523809
5024,4780,4869,4972,5004.9220000000005,4811.9,4831.579999999999,4960.9293333333335
5012,5093,4992,5097,4885.648785714286,5076.262119047619,4994.023611111112,5099.784476190475
5185,5077,4985,5096,5184.580857142857,5080.420642857143,4991.4058690476195,5087.439523809525
5192,5073,4993,5097,5165.9608333333335,5082.095,4991.223333333333,5100.767380952381
5197,5093,4489,5084,5192.518333333333,5091.925,4659.545,5117.755999999999
5153,5088,4992,5097,5117.59369047619,5071.390916666667,4991.049833333333,5096.4048095238095
5185,4972,4992,5104,5176.658666666667,4859.8875,4994.02530952381,5091.8088333333335
5176,5072,4989,5101,5175.774571428571,5078.265857142857,4988.048619047619,5098.593857142857
5193,5084,4988,5064,5183.904285714286,5077.732976190476,4995.342999999999,4969.550666666667
5184,5092,5016,4212,5193.039833333333,5074.115,5021.082,4223.0045
5189,5089,5001,4765,5194.66,5071.47,4982.179166666667,4969.8675555555565
5093,5080,4997,5101,5180.693857142856,5080.492000000001,4991.252,5097.4217499999995
5192,5088,4981,5097,5193.919166666667,5076.6255,4972.903833333334,5088.1675
5184,5072,4985,5105,5182.3675,5078.315083333332,4991.81,5089.9439999999995
5221,4217,4980,5104,5202.938666666666,4478.736666666667,4992.620416666667,5077.450416666667
5188,5104,4969,5060,5192.308166666667,5081.49,4975.633333333334,4962.496
5196,5077,4917,5100,5193.624833333332,5093.940333333333,4229.368333333333,5119.0695000000005
5185,5069,4989,5096,5182.605333333333,5080.34,4989.7598333333335,5095.211333333333
3196,4969,5005,5113,3389.8451666666656,4999.181388888889,5003.245666666667,5107.271
5184,5065,4992,5101,5182.918333333334,5079.5255,4992.132333333333,5087.985
5201,5077,4993,5005,5191.294166666667,5071.889833333334,4986.532,5083.930833333334
5200,5100,4948,4273,5191.005833333334,4898.812666666667,4974.013333333333,4430.41
5184,5076,4992,5089,5180.301428571428,5078.847000000001,4991.77,5101.196666666667
5192,5081,5025,4276,5195.986666666667,5085.5126666666665,5005.71375,4445.94875
4881,4525,4525,4117,4990.3178333333335,4110.9214999999995,4264.566238095238,4283.276333333333
5193,5092,5017,4241,5200.1355,5082.2425,5005.918333333334,4231.958500000001
5196,5073,4989,5068,5191.075833333333,5009.983,4983.364833333333,5095.703833333333
5173,5081,4992,5097,5180.548,4984.8820000000005,4994.385833333334,5060.450333333333
5189,5076,4989,5097,5195.783666666667,4890.140154761904,4999.146571428571,5051.503833333333
5189,5080,4992,5081,5184.709376984127,5049.558833333333,4991.583190476191,5080.588166666667
5184,5072,4988,5101,5183.822923520922,5077.780132034633,4990.48166991342,5096.666751082251
3412,4988,5005,5101,3576.8246190476184,4879.8915,5003.62111904762,5099.1163333333325
5189,5085,5020,4248,5197.1033333333335,5083.23,5021.95,4284.486666666667
5176,5072,4985,5092,5180.206666666667,5067.661666666667,4975.735333333333,5092.12
5220,4088,4976,5112,5056.966833333334,4163.107333333333,4987.4175,5102.369166666667
5193,5069,4996,5101,5189.9608333333335,5079.2463333333335,4984.147499999999,5071.356666666667
5193,5085,4433,5116,5191.967666666666,5093.920999999999,4252.667833333333,5115.635666666666
5205,4841,4984,5092,5201.693746031746,4865.391607142857,4993.967676739927,5072.230345238095
5189,5084,4992,5105,5184.725833333334,5071.345,4992.998487179487,5098.294952380952
5152,5093,4988,5096,5132.4228571428575,5081.748999999999,4992.899166666667,5094.884666666667
5165,5064,5001,4972,5192.51875,4983.589,4872.989166666667,4966.531666666666
5189,5064,4993,5104,5179.449333333334,5023.4873333333335,4990.375,5099.833666666667
5173,5088,4988,5101,5073.42675,5079.812666666667,4991.145,5093.7055
5188,5081,5012,4505,5181.631666666665,5082.8435,4994.059666666667,4999.217000000001
5196,4865,5008,5093,5196.066,4777.4366666666665,4999.121,5080.6880833333325
5181,5077,4992,5089,5178.249523809523,5079.155238095238,4991.026666666667,5097.42
5180,5069,4992,5089,5179.739666666666,5076.6744285714285,4986.764166666667,5099.012428571428
5185,5088,4981,5100,5182.776666666668,4983.270166666666,4992.919166666667,5100.576666666667
5188,4929,4993,5100,5195.241571428572,4966.672333333333,5001.084476190476,5053.9738333333335
5177,5080,4989,5108,5185.2508333333335,5079.621666666666,4991.961666666666,5094.412
5192,5073,4996,5057,5195.081,5079.3085,4996.165666666667,4907.54630952381
5193,5077,4992,4988,5191.8741666666665,4958.599571428571,5002.528333333333,5040.605
5185,5080,4961,5096,5179.9366666666665,5082.17,4972.747333333334,5038.068
5184,5096,4133,5140,5195.147785714285,5078.581547619048,4859.724333333334,5088.309833333333
5184,5077,4996,5096,5181.36,5075.23,4990.095,5097.216666666666
5172,5100,5021,4280,5178.665,5060.709333333333,5004.643333333333,4372.625
5224,4185,5017,5097,5214.629999999999,4264.814166666667,5003.732,5062.513333333333
5204,5089,5016,4269,5195.035023809524,5085.279666666666,4966.5796666666665,4464.535
5192,5072,4992,5097,5186.298333333334,5077.001666666667,4982.6975,5042.2985
5197,5089,4709,5112,5195.785333333334,5089.806166666666,4604.689666666666,5103.366
4433,4969,5005,5100,4194.847666666667,4945.83,5003.58,5105.6525
5184,5085,4996,5100,5174.9766666666665,5074.596666666666,4993.092000000001,5102.094880952382
5189,5065,4992,5105,5185.306666666667,5054.6075,4994.1866666666665,5086.860476190476
5164,5085,5020,4264,5199.44725,5081.1818095238095,5007.044666666666,4302.285
5169,5080,4992,5109,5146.065666666666,5062.574333333334,4988.206666666667,5062.101333333333
4565,4960,5000,5136,4341.972571428571,5040.247166666667,4997.631936507936,5100.488333333333
3297,5004,5004,5080,3466.180333333333,5010.935,4998.2125,5108.946333333333
5181,5084,4992,5105,5179.602261904762,5080.778809523809,4968.5008333333335,5105.868928571428
5185,5088,5004,4796,5191.619166666667,5082.26730952381,5015.628690476191,4526.7699999999995
5181,5089,4129,5144,5192.774285714287,5080.188785714286,4766.652761904763,5095.040666666666
5189,5077,4993,5097,5180.785,5077.36,4964.223,5095.759
5189,5080,4992,5101,5179.667,5077.986714285715,4985.716428571428,5096.176833333333
3424,5041,5000,5104,3576.5537023809525,5043.028666666666,5003.936797619047,5100.698416666667
5181,5084,4993,5100,5183.398833333333,5074.785583333333,4982.931666666667,5093.095166666667
4876,5096,4997,5097,5129.159333333332,5059.395026695526,4992.087261904761,5098.259809523809
3264,5017,4997,5113,3452.229380952381,5035.370333333334,5002.291023809524,5106.893555555555
4724,5052,4996,5096,5071.417444444443,5069.346214285714,4992.173333333334,5098.237166666667
5188,5080,4988,5077,5193.435833333334,5080.560214285714,4996.114166666667,5010.158666666666
5193,5077,4992,5081,5189.831666666666,5051.2575,4947.672190476192,5048.7993333333325
4764,5077,4992,5104,4868.972714285715,5044.529666666666,4998.242166666667,5047.696999999999
5193,5080,5005,5032,5194.6990000000005,5063.408571428571,4980.771833333333,5018.744166666667
4004,5060,4996,5108,4041.1668333333328,5000.566666666667,4998.056666666667,5103.826833333333
3420,5025,4996,5105,4512.839722222223,5047.4725,4998.181333333333,5101.779952380953
5197,5076,4992,5089,5194.668000000001,5077.756166666667,4911.03,5094.510499999999
5152,5077,4992,5092,5184.365499999999,5050.1821666666665,4994.839166666667,5058.000333333333
4865,5100,4996,5092,4183.433333333333,5048.716666666666,4999.418666666667,5100.440571428571
5188,5085,4997,5084,5185.143333333333,5080.449,4982.1466666666665,5096.133238562091
5189,5080,5009,4765,5200.6345,4826.510333333334,4964.377166666666,4918.577952380952
5197,5040,4997,5105,5197.903333333333,4950.373333333334,4998.404166666667,5093.850833333334
3640,4937,5009,5108,3744.2865,5005.705380952381,5003.169666666667,5103.607301587301
5196,5080,4992,5089,5192.393714285715,5081.0216190476185,4992.25930952381,5086.450095238096
5189,5076,4989,5097,5188.352619047619,5078.296666666667,4992.73,5095.566666666667
5184,5064,4993,5093,5183.647333333333,5066.531166666667,4993.335357142857,4942.138000000001
5180,5068,5001,5080,5183.369214285715,5079.627095238096,4992.272071428571,5087.1917142857155
4589,3897,3709,4164,4461.727464285714,3918.8765,3736.288404761905,4508.403333333333
3680,4052,4676,5136,3761.0966666666664,4170.665,4601.298333333333,5079.026666666667
5172,5081,4992,5101,5175.907,5081.0925,4988.95,5099.568
5177,5072,4984,5092,5175.0830000000005,5071.448,4990.028,5093.312666666667
5208,4565,5012,5101,5193.219047619047,4752.567547619047,5000.839333333333,5092.1675
5189,5092,4253,5113,5195.720666666666,5095.267,4453.6875,5120.411666666666
5201,4780,5008,5100,5203.324849206349,4731.329285714286,5003.782174603173,5100.898087301588
5197,5077,4992,5100,5193.614333333334,4961.1175,4994.0722857142855,5052.14
5185,5080,4985,5093,5179.718399489399,5073.338495337996,4885.8950980685995,5100.203827561327
5188,5097,4180,5113,5201.1911666666665,5092.618166666666,4382.1325,5117.610833333333
5184,5081,5020,4261,5193.389666666666,5082.449095238095,5016.335463675214,4490.547619047619
5180,5072,4989,5092,5185.795833333334,5076.956833333334,4989.118928571428,5097.204809523811
5185,5076,4964,5089,5195.169999999999,5090.010499999999,4852.205833333334,5105.3185
4845,4273,4936,5052,4591.603,4203.105666666666,4680.407666666667,4985.902333333333
4372,4132,4157,4680,4509.059,4155.015,4175.96,4586.0616666666665
5188,5085,4992,5092,5180.28,5077.655,4990.230833333334,5097.619
5181,5081,4989,5096,5185.143333333333,5080.449,4982.1466666666665,5096.133238562091
5173,5088,4996,5057,5178.382333333333,5080.577499999999,4989.065333333334,5077.828
5204,5096,5020,4709,5046.692238095238,5022.696666666667,5002.318333333333,4567.8125
5185,5108,4153,5116,5182.199869047618,5104.0437619047625,4153.934380952381,5125.923047619049
5177,5077,4992,5101,5181.992666666667,5077.903333333333,4983.191833333333,5043.285
3949,5060,5008,5096,3984.261714285714,5061.594071428571,4993.6,5100.4963809523815
5196,5080,5001,5100,5192.4141666666665,5079.626,4987.512595238095,5092.029166666667
5181,5077,4889,5096,5183.999071428572,5087.806666666666,4597.389833333334,5097.196666666667
5193,5088,4992,5093,5190.222666666667,5069.586666666667,4991.211333333333,5104.9
5193,5076,4993,4961,5195.6866666666665,5077.005,4996.6866666666665,4949.620833333333
5188,5081,5013,4617,5180.278,4589.599666666666,5007.838333333333,4792.822666666667
5197,4745,5001,5093,5191.873547619048,4771.068333333334,4995.022333333333,5099.932714285714
3972,5080,4992,5089,4026.21025,5072.367000000001,4996.923333333333,5095.995
5180,5081,4992,5096,5182.2536666666665,5082.18761904762,4986.539285714286,5099.256666666667
5184,5077,4985,5097,5190.163500000001,5081.279285714285,4993.314047619047,5057.787833333334
5184,5084,4992,5092,5157.987666666667,5083.568916666667,4992.4125,5089.439523809525
5188,5089,4992,5108,5189.440666666667,5088.35,4993.945666666667,5100.805666666666
5184,5084,4988,5097,5183.299904761905,5085.530571428571,4991.753333333334,5096.445
5185,5016,4993,5104,5191.535333333333,4979.550277777777,5002.62,5097.023833333333
5189,5077,5008,5073,5191.0895,5083.80919047619,4960.898969696969,4975.010785714286
5201,5081,5001,5092,5187.786666666666,5065.062000000002,4989.437666666667,5088.983333333334
5181,5076,4992,5105,5182.2265,5082.129666666667,4988.151999999999,5099.590999999999
5225,4357,4980,5105,5198.165257936507,4445.143333333333,4990.758,4973.632500000001
5184,5085,4740,5109,5187.7197788461535,5086.8647284692415,4567.843437502041,5117.19778390482
5193,5085,4969,5081,5195.914999999999,5083.554,4703.695166666666,5069.5125
5184,5084,4993,5105,5189.8775,5078.530833333333,4989.34,5090.4911111111105
5205,5076,4992,5096,5193.72171031746,5060.197476190476,4989.2429999999995,5076.9783333333335
4252,5044,5008,5105,4339.334,5036.868166666666,5004.122,5070.026000000001
5181,5073,4992,5093,5190.2300000000005,5076.021333333334,4989.949416666666,5067.6375
5189,5049,5000,5097,5196.499583333334,4970.961333333334,5001.886333333333,5094.755
5200,5092,4992,5076,5200.675,5076.32,4980.043333333333,5069.7
5192,5088,4465,5109,5194.859880952381,5094.424666666667,4219.775071428572,5117.554714285714
5200,5084,5004,4989,5197.174999999999,5076.380833333333,4995.565238095238,4977.345
3840,5053,4996,5096,4153.998071428572,5071.196547619047,4996.388294871794,5101.079119047619
5184,5089,4989,5096,5180.674,5080.983738095238,4991.979904761905,5098.133833333333
3733,5056,5000,5104,3666.105142857143,5061.931880952382,5003.816666666667,5119.97
5196,5088,5001,4189,5197.830333333333,5090.236666666667,4987.758333333333,4268.9875
5184,5084,4992,5021,5182.191999999999,5077.723000000001,4996.831666666667,5004.2975
5185,5065,4992,5104,5186.6468888888885,5065.757976190476,4992.799761904762,5090.157166666666
5180,5080,4992,5101,5180.26,5078.54,4990.0,5100.5
5169,5072,4992,5096,5175.22,5080.917,4964.433333333333,5084.338
3977,5084,5004,5096,4129.539999999999,5072.705,4998.46,5100.290714285714
5185,5041,4992,5097,5181.643666666667,5038.973000000001,4985.551722222222,5096.848666666667
3740,5069,5004,5096,3774.669166666667,5052.4333333333325,5001.5841666666665,5103.2835
5189,5041,4989,5104,5190.9325,5003.515416666666,4995.959416666667,5072.367166666667
5192,4913,4997,5105,5183.576666666667,4984.291499999999,4992.640333333333,5072.280166666666
5212,4209,5005,5100,5221.663333333334,4239.827714285714,5011.7875,5102.149380952381
5180,5069,4989,5084,5181.273166666667,5041.350404761904,4975.573333333334,5069.9625
3693,3857,4917,4941,3843.5,4134.225,4873.836666666666,4876.925
5181,5076,4985,5105,5182.854642857143,5040.0025,4993.74,5081.685
5184,5080,5001,5089,5180.2998333333335,4979.187277777778,5000.939666666667,4894.879166666667
5204,5068,4765,5040,5197.975,5052.94357142857,4761.21607051282,5032.806666666666
3292,5036,5000,5112,3382.985,5031.215833333334,5006.1045,5109.996666666667
5184,5077,4992,5100,5182.343333333334,5075.4285,4987.724357142858,5095.497333333333
5200,5088,4992,5048,5186.151666666667,5078.5465,4983.8485,5053.351833333333
5201,5084,4984,5092,5190.83,5078.150166666666,4987.98,5091.991666666667
5189,5084,5020,4124,5196.811166666667,5087.467666666666,4945.1466666666665,4308.27
5169,5093,4996,5096,5194.649357142856,5081.924809523811,4990.799047619048,5097.747238095238
5201,5080,4997,4817,5193.841586663336,5083.496701048951,5014.275613025864,4460.402455461206
5200,5088,4993,5096,5192.2006666666675,5067.427833333334,4982.95,5094.802666666667
5029,5077,5000,5101,4833.137404761905,5050.0026547619045,4992.58211904762,5096.764666666666
5200,5097,4081,5133,5196.727333333333,5096.56125,4212.574166666667,5121.413666666666
5173,5080,4988,5101,5181.906166666667,5065.212666666666,4989.756794372293,5099.6300833333335
5184,4996,4993,5104,5186.508000000001,5067.265166666666,4990.473333333333,5083.351666666667
5193,5077,4993,5089,5184.580857142857,5080.420642857143,4991.4058690476195,5087.439523809525
5184,5077,4988,5093,5188.113047619048,5071.63180952381,4974.187619047619,5092.05
5192,5073,4900,5060,5194.1655,5013.711666666666,4968.841666666666,5085.461136363636
3700,3985,4052,5108,3979.8559999999998,4166.876666666666,4248.013333333333,4930.27
3997,4709,4968,5117,3885.6258333333335,4671.435476190476,4964.111666666667,5108.506666666666
5184,5072,4988,5092,5187.124833333333,5073.607595238095,4985.932761904761,5095.141738095237
5173,5085,4796,5100,5184.2598333333335,5076.900976190476,4985.532928571429,5093.530738095238
5153,4868,4169,4317,5177.752785714286,4902.217999999999,4376.798333333333,4344.722
5200,5080,4969,5092,5193.211285714286,5081.885833333333,4961.849166666667,5095.733499999999
5188,5076,4993,5092,5193.281897435897,4981.517333333334,4994.0233333333335,5078.007500000001
5185,5069,4993,5092,5193.31,5076.564333333334,4970.325,5096.394666666667
5192,5089,4808,5105,5189.7300000000005,5091.4025,4737.484166666667,5111.287333333334
5200,5085,4988,5097,5188.288137254902,5077.7892142857145,4984.824333333334,5088.965
5188,5109,4156,5140,5182.199869047618,5104.0437619047625,4153.934380952381,5125.923047619049
5189,5081,4992,5104,5184.828761904762,5044.116,5000.777833333334,4869.297476190476
5181,5080,4960,5073,5187.3550000000005,5078.704142857143,4989.043,5007.258452380953
5196,5077,4992,5085,5187.204476190477,5077.360738095238,4989.923333333333,5079.3618333333325
5197,5076,4992,5089,5183.735,5080.266238095238,4976.761666666667,5094.341285714286
5225,4220,5000,5105,5218.32,4255.639166666667,4990.417833333334,5015.853666666667
5173,5092,5021,4272,5161.37619047619,5068.726833333333,5008.27875,4427.78
5180,5076,4992,5109,5179.455690476191,5041.21380952381,4986.065238095239,5060.6275
5012,5080,4992,5096,5069.61375,5079.388666666667,4992.761694444444,5098.148785714286
